#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:D_mel_TE_RT_protein" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:D_mel_TE_RT_protein" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:D_mel_TE_RT_protein" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.D_mel_TE_RT_protein" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:D_mel_TE_RT_protein" name="distribution" x="@birthRate.t:D_mel_TE_RT_protein">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@D_mel_TE_RT_protein" id="treeLikelihood.D_mel_TE_RT_protein" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:D_mel_TE_RT_protein">
#            <siteModel id="SiteModel.s:D_mel_TE_RT_protein" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:D_mel_TE_RT_protein" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:D_mel_TE_RT_protein" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:D_mel_TE_RT_protein" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="Blosum62.s:D_mel_TE_RT_protein" spec="beast.base.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:D_mel_TE_RT_protein" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:D_mel_TE_RT_protein" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8508000	-5602.294515547615	-5592.76381125253	-9.530704295085723	-5592.76381125253	1.532976271290122	9.688778882484886	-9.530704295085723	1.9448783622009573
8509000	-5607.174420729673	-5597.5181400398415	-9.656280689831926	-5597.5181400398415	1.487231892812114	9.85957159753622	-9.656280689831926	1.0538287130423627
8510000	-5606.558670769183	-5596.606847255374	-9.951823513808161	-5596.606847255374	1.6313782261105143	10.412017237264061	-9.951823513808161	1.1923343132073851
8511000	-5603.772876206652	-5594.906237657161	-8.866638549490576	-5594.906237657161	1.5341017526653438	9.59287460240458	-8.866638549490576	1.6906714072270634
8512000	-5603.7895724033	-5594.214946745701	-9.574625657598318	-5594.214946745701	1.6314382468204567	10.204036173005825	-9.574625657598318	1.3978949114252093
8513000	-5606.210946213215	-5594.695961970588	-11.514984242627513	-5594.695961970588	1.6371672753607713	10.263566063861086	-11.514984242627513	0.7759976401905399
8514000	-5603.411536830603	-5594.1179856719555	-9.29355115864785	-5594.1179856719555	1.6036831069299495	10.001790306339865	-9.29355115864785	1.4213910512188237
8515000	-5609.146248591418	-5599.330453180311	-9.815795411106155	-5599.330453180311	1.557694068701659	9.657928701698852	-9.815795411106155	2.0732977300376776
8516000	-5609.050704961409	-5598.429312750474	-10.621392210934774	-5598.429312750474	1.6744816267167313	10.114007772436574	-10.621392210934774	0.8920628566075195
8517000	-5607.507383848029	-5598.7454990808765	-8.761884767152683	-5598.7454990808765	1.486329446478396	9.384487493875836	-8.761884767152683	1.177835381774494
8518000	-5613.474203766816	-5600.767461724232	-12.706742042583667	-5600.767461724232	1.7466270981071688	10.626999445568805	-12.706742042583667	2.2834821530856564
8519000	-5601.123968176601	-5591.990769238731	-9.13319893786962	-5591.990769238731	1.5641201530298634	9.852721367572613	-9.13319893786962	1.3024706665053083
8520000	-5604.119953381923	-5593.977892565457	-10.142060816465717	-5593.977892565457	1.6923957121144695	10.364157072092219	-10.142060816465717	1.6767321256253593
8521000	-5605.557765289204	-5595.827817273716	-9.729948015488349	-5595.827817273716	1.5752730861184552	9.94363123536254	-9.729948015488349	1.827169928162802
8522000	-5602.77346043482	-5593.30933933215	-9.46412110267029	-5593.30933933215	1.5340920120262336	10.03740903949855	-9.46412110267029	1.2183440972723014
8523000	-5602.18127622554	-5592.239939628101	-9.941336597440108	-5592.239939628101	1.7484064619556228	10.476129760538125	-9.941336597440108	1.350241036705151
8524000	-5609.349875478614	-5598.836738583645	-10.5131368949693	-5598.836738583645	1.6475714813446691	9.977617846896791	-10.5131368949693	2.08394755211268
8525000	-5606.588921038304	-5597.296371144696	-9.292549893607237	-5597.296371144696	1.4855848012376363	9.9377630187245	-9.292549893607237	1.5751400507961968
8526000	-5605.704444511502	-5595.736359093922	-9.968085417579225	-5595.736359093922	1.7815475308140125	10.212215159680293	-9.968085417579225	1.7178794441698788
8527000	-5606.706542495283	-5597.049604129569	-9.656938365714518	-5597.049604129569	1.7200449903134643	10.266006577490277	-9.656938365714518	1.3623117659977575
8528000	-5605.3898133689845	-5594.9120329123225	-10.477780456661892	-5594.9120329123225	1.7190764880435032	10.55079794507797	-10.477780456661892	1.6869598450088574
8529000	-5608.351230868466	-5599.944127625234	-8.407103243231653	-5599.944127625234	1.482329513541715	9.387417285825647	-8.407103243231653	1.5209657485805983
8530000	-5608.193761514868	-5598.4667119580745	-9.72704955679409	-5598.4667119580745	1.6903038556961099	10.025799051824691	-9.72704955679409	1.758082435089926
8531000	-5602.629645055645	-5593.515716442717	-9.113928612927262	-5593.515716442717	1.560384448636421	9.746257228191304	-9.113928612927262	1.6823468567819473
8532000	-5605.306511842625	-5594.930018918357	-10.376492924268351	-5594.930018918357	1.6072146248219048	10.153598643597627	-10.376492924268351	0.9472920689008448
8533000	-5610.494209741677	-5600.9288814830215	-9.565328258655619	-5600.9288814830215	1.4237260030102594	10.105796802329811	-9.565328258655619	1.5816940282950034
8534000	-5606.106854045567	-5595.866865429444	-10.239988616123181	-5595.866865429444	1.5676871625485747	10.402169724061162	-10.239988616123181	1.0497365334957027
8535000	-5605.117401117924	-5596.639555784919	-8.477845333004364	-5596.639555784919	1.359182654470264	9.403339129416606	-8.477845333004364	1.6178855006593733
8536000	-5605.863617065001	-5595.829175396263	-10.03444166873732	-5595.829175396263	1.7638748735880152	10.438134508105202	-10.03444166873732	1.15751444131752
8537000	-5605.168393690836	-5595.4623403601445	-9.7060533306912	-5595.4623403601445	1.6563700610873557	10.119691735302109	-9.7060533306912	1.1381572890321856
8538000	-5610.141706093364	-5596.184349780275	-13.957356313089154	-5596.184349780275	1.6132464249117133	10.120438766897761	-13.957356313089154	2.8067881937061827
8539000	-5607.352682464487	-5598.63692006395	-8.71576240053668	-5598.63692006395	1.5316389816787215	9.596432735692852	-8.71576240053668	1.4284635852640803
8540000	-5607.855036407846	-5597.717235379335	-10.137801028510806	-5597.717235379335	1.8221164601465674	10.604499604363228	-10.137801028510806	1.2403202474866064
8541000	-5604.478437261929	-5595.604433368999	-8.87400389292963	-5595.604433368999	1.5013912626926267	9.705138029054252	-8.87400389292963	1.409932493617297
8542000	-5617.890846331287	-5607.276612200356	-10.614234130931568	-5607.276612200356	2.187743566469177	10.969313723510298	-10.614234130931568	1.3611087350705462
8543000	-5604.319802872228	-5594.289875649089	-10.029927223139449	-5594.289875649089	1.6046525997351286	10.520501780563066	-10.029927223139449	1.2452766410484466
8544000	-5607.006698922824	-5597.230761292904	-9.775937629920257	-5597.230761292904	1.5739229802576307	10.291928749878373	-9.775937629920257	1.2169144203317803
8545000	-5603.637579107505	-5594.652938512061	-8.984640595443967	-5594.652938512061	1.5435293300130053	9.66779729299596	-8.984640595443967	1.2350572433258866
8546000	-5600.696777057143	-5591.95147658299	-8.745300474153266	-5591.95147658299	1.5055693071161682	9.618780572987689	-8.745300474153266	1.4512956950524363
8547000	-5612.319081832055	-5599.739716154576	-12.579365677479679	-5599.739716154576	1.8285738711343151	10.576987162869171	-12.579365677479679	0.6812269285268858
8548000	-5607.415539240278	-5598.155410263028	-9.260128977250531	-5598.155410263028	1.619836418263815	9.959783182438718	-9.260128977250531	1.4950336199522136
8549000	-5609.757862092603	-5598.814706699042	-10.943155393561096	-5598.814706699042	1.5763825183422893	10.368747438023206	-10.943155393561096	0.8748114871285807
8550000	-5603.293562831397	-5594.30775413703	-8.985808694366908	-5594.30775413703	1.4954050956664866	9.778175453560067	-8.985808694366908	1.4878502552161892
8551000	-5609.48877179164	-5599.446777540618	-10.041994251021766	-5599.446777540618	1.656568164758635	10.472073678696354	-10.041994251021766	1.508912561889081
8552000	-5602.829190998774	-5593.164230155756	-9.66496084301783	-5593.164230155756	1.6474030432833398	10.257704458957852	-9.66496084301783	1.2943105914995388
8553000	-5604.629824394988	-5594.800003966262	-9.829820428725938	-5594.800003966262	1.7018585976423222	10.190756107652238	-9.829820428725938	1.6648671375753368
8554000	-5609.771480016794	-5599.462433781851	-10.309046234943168	-5599.462433781851	1.6243558369278635	9.871888035512509	-10.309046234943168	2.0890848149369137
8555000	-5602.577140706527	-5592.855836251956	-9.72130445457018	-5592.855836251956	1.656101082159215	10.281290585143289	-9.72130445457018	1.4719389755770702
8556000	-5610.540276291164	-5598.4081542246795	-12.132122066485291	-5598.4081542246795	1.8085228364483044	11.035964135219924	-12.132122066485291	1.939995619071008
8557000	-5605.147776580744	-5594.765888668188	-10.381887912555591	-5594.765888668188	1.5597400524126301	10.00577553440061	-10.381887912555591	2.024407431890949
8558000	-5608.969597648324	-5598.388071644114	-10.581526004210914	-5598.388071644114	1.934208096405407	10.754875628420248	-10.581526004210914	1.5761612611122453
8559000	-5608.073421571303	-5597.964839002957	-10.108582568346103	-5597.964839002957	1.5549135856404268	10.58938030880116	-10.108582568346103	1.3892156925396781
8560000	-5605.009068856321	-5594.172830034011	-10.836238822310417	-5594.172830034011	1.425888199371672	9.57282217278342	-10.836238822310417	0.7932547356778668
8561000	-5606.039264819989	-5595.8065615885525	-10.232703231435838	-5595.8065615885525	1.6901229104335318	10.415371167559826	-10.232703231435838	1.0570912647622028
8562000	-5603.7454979096965	-5593.133728530741	-10.611769378955533	-5593.133728530741	1.5626840508465547	10.25221503241289	-10.611769378955533	1.9400342050470356
8563000	-5604.91676303067	-5595.001231025247	-9.915532005423692	-5595.001231025247	1.5480556857889813	10.225782316673278	-9.915532005423692	1.0993956161599563
8564000	-5602.556080551832	-5593.589088048833	-8.966992502998124	-5593.589088048833	1.4671512690109727	9.75756953330518	-8.966992502998124	1.5151755778359086
8565000	-5604.31247292406	-5594.843403815729	-9.46906910833032	-5594.843403815729	1.4537054763371056	9.564595080511111	-9.46906910833032	1.0223112765680016
8566000	-5614.032956301943	-5603.575114002931	-10.457842299012656	-5603.575114002931	1.807302715829188	10.869640085744976	-10.457842299012656	1.272546455714681
8567000	-5605.0341569289785	-5595.479708812717	-9.554448116261373	-5595.479708812717	1.7421546568745194	10.129593236909328	-9.554448116261373	1.2355032264688117
8568000	-5605.946818650508	-5596.964660973051	-8.982157677457906	-5596.964660973051	1.5873684584354368	9.759557285993434	-8.982157677457906	1.3375274093212817
8569000	-5605.941948833486	-5595.714446021266	-10.227502812220239	-5595.714446021266	1.695126071156041	10.466749297185073	-10.227502812220239	1.0796525047757977
8570000	-5603.338023363038	-5593.584194839708	-9.753828523329673	-5593.584194839708	1.5971073780994696	10.15344630666824	-9.753828523329673	1.6568182673331149
8571000	-5605.282441430893	-5594.647504159094	-10.634937271799668	-5594.647504159094	1.6470887444422884	10.096771804641657	-10.634937271799668	2.0458019266823007
8572000	-5603.256991725424	-5592.889012589308	-10.36797913611645	-5592.889012589308	1.7214605499539732	10.07510428970324	-10.36797913611645	0.9336079261275407
8573000	-5606.842199612498	-5597.508085445052	-9.334114167445946	-5597.508085445052	1.5872273367680267	9.889271256101344	-9.334114167445946	1.1893465190883366
8574000	-5603.848385845391	-5595.6931606657845	-8.155225179606333	-5595.6931606657845	1.461660310537983	9.216395550735003	-8.155225179606333	1.5717841134545127
8575000	-5607.711333279217	-5598.801914275332	-8.909419003885102	-5598.801914275332	1.6023227914208855	9.720584067844985	-8.909419003885102	1.3708700613876745
8576000	-5609.042864084985	-5599.931241592029	-9.111622492955412	-5599.931241592029	1.4884848323113866	9.600111782656938	-9.111622492955412	1.8319660054733424
8577000	-5606.2720273055675	-5595.414202762271	-10.857824543296328	-5595.414202762271	1.7906733010842366	10.072015126887933	-10.857824543296328	2.1271787480082986
8578000	-5603.969825932545	-5594.608644543678	-9.361181388867806	-5594.608644543678	1.527021654637487	10.049720431521685	-9.361181388867806	1.4187904248354055
8579000	-5608.713084982401	-5599.272002427275	-9.441082555126076	-5599.272002427275	1.6278904258957623	10.102098511582183	-9.441082555126076	1.3354723266603683
8580000	-5611.272240059039	-5601.485766158137	-9.786473900902234	-5601.485766158137	1.6026069798958724	10.354417863646216	-9.786473900902234	1.4024781412890888
8581000	-5603.837290949311	-5594.914513025512	-8.92277792379865	-5594.914513025512	1.4794103366080549	9.513382766045007	-8.92277792379865	1.1740411967201834
8582000	-5606.8489545749035	-5598.207136649282	-8.641817925621321	-5598.207136649282	1.4145544371443863	9.50202424197242	-8.641817925621321	1.3333320467524694
8583000	-5604.774476342268	-5595.059080887646	-9.715395454621891	-5595.059080887646	1.6172591920510064	10.300474232050881	-9.715395454621891	1.3047220202657486
8584000	-5603.7093750252725	-5595.128502360255	-8.580872665017896	-5595.128502360255	1.47663809132979	9.50650818655245	-8.580872665017896	1.4735325992010553
8585000	-5609.720304911996	-5599.065035669757	-10.655269242239521	-5599.065035669757	1.663310973767658	9.97858670621357	-10.655269242239521	2.1260547581505453
8586000	-5610.754626917923	-5600.473646641528	-10.280980276395024	-5600.473646641528	1.7805610091463513	10.70841818895676	-10.280980276395024	1.399725947587669
8587000	-5609.033857106929	-5599.346945999188	-9.686911107740208	-5599.346945999188	1.587568580168295	10.225911445076036	-9.686911107740208	1.5253037701892629
8588000	-5604.908968381399	-5595.944104431248	-8.964863950151065	-5595.944104431248	1.560654851431891	9.762669392403492	-8.964863950151065	1.3760942648808954
8589000	-5608.378822959144	-5598.325624793059	-10.05319816608453	-5598.325624793059	1.566583309605965	10.216701005566337	-10.05319816608453	1.75386087961186
8590000	-5605.893488564223	-5597.638827635089	-8.254660929133909	-5597.638827635089	1.4331015688573723	9.283064874252688	-8.254660929133909	1.461676299810377
8591000	-5606.40215021861	-5594.90801365946	-11.49413655914906	-5594.90801365946	1.7067937537221405	10.26752969847317	-11.49413655914906	2.185571287804955
8592000	-5609.52160725943	-5599.325877571731	-10.195729687699009	-5599.325877571731	1.6654413005256974	10.056709603522298	-10.195729687699009	1.9269827095567729
8593000	-5603.548806459929	-5593.74446243244	-9.80434402748979	-5593.74446243244	1.413381518629506	9.674493214443398	-9.80434402748979	2.0574851533594454
8594000	-5606.789366226293	-5595.479616709485	-11.309749516808871	-5595.479616709485	1.5217685161754009	9.90738676565685	-11.309749516808871	0.7673566371509241
8595000	-5607.625802282482	-5598.769425061085	-8.856377221397631	-5598.769425061085	1.5081117661160799	9.527203242453428	-8.856377221397631	1.7618346270085272
8596000	-5614.664933097996	-5604.336922960928	-10.328010137067903	-5604.336922960928	2.017682943608866	10.706728863449777	-10.328010137067903	1.1706451340001418
8597000	-5604.074872925506	-5594.685737161734	-9.38913576377096	-5594.685737161734	1.4936809120834031	9.867213275406796	-9.38913576377096	1.7257823636588083
8598000	-5606.026455163031	-5595.742279243237	-10.28417591979357	-5595.742279243237	1.7465325256250903	10.69024451411109	-10.28417591979357	1.434981726505958
8599000	-5603.833848929258	-5593.7529750172935	-10.080873911965114	-5593.7529750172935	1.4926800536466356	9.766318548671416	-10.080873911965114	0.933382429490621
8600000	-5611.017287228039	-5601.3976974803145	-9.619589747724596	-5601.3976974803145	1.6031401945670631	10.221916152099285	-9.619589747724596	1.4494709871313547
8601000	-5605.077997203835	-5595.8765949897515	-9.201402214084215	-5595.8765949897515	1.5954721221729566	9.799690344967539	-9.201402214084215	1.6807053594247776
8602000	-5605.571083101593	-5594.150863953837	-11.420219147755756	-5594.150863953837	1.7133957563050106	10.47178416664854	-11.420219147755756	2.0507735625157277
8603000	-5610.387626016982	-5599.655443597014	-10.732182419968122	-5599.655443597014	1.5426694351718024	9.73808958578375	-10.732182419968122	2.2987132493059814
8604000	-5609.68211074925	-5600.134085553226	-9.548025196023033	-5600.134085553226	1.7501472246513392	10.138108873348317	-9.548025196023033	1.2505674966167128
8605000	-5603.777484982215	-5593.094151262445	-10.683333719770339	-5593.094151262445	1.763272843548211	10.646059426711531	-10.683333719770339	1.7057034150660835
8606000	-5602.677068054937	-5593.980386923216	-8.696681131720307	-5593.980386923216	1.4333399843506494	9.543553905750512	-8.696681131720307	1.6086233410674127
8607000	-5608.044741459683	-5597.660137951197	-10.384603508486151	-5597.660137951197	1.6363796976495375	10.195555394861948	-10.384603508486151	0.9542766900827976
8608000	-5607.176127196051	-5597.3269262620215	-9.849200934029813	-5597.3269262620215	1.707269159867026	10.344163292586956	-9.849200934029813	1.509111584334216
8609000	-5607.006362247768	-5597.528365720177	-9.477996527590877	-5597.528365720177	1.5884314812487235	10.061110152404503	-9.477996527590877	1.2292228515979977
8610000	-5605.959939636995	-5597.185115563017	-8.774824073977971	-5597.185115563017	1.4015407343418542	9.20092754942047	-8.774824073977971	1.1033801786214754
8611000	-5604.365502533954	-5594.768885548781	-9.59661698517223	-5594.768885548781	1.5535695578078936	10.140313949512418	-9.59661698517223	1.5628351259972306
8612000	-5603.9430676921065	-5594.565061053686	-9.37800663842042	-5594.565061053686	1.6531536304539347	9.94332270123495	-9.37800663842042	1.637647303754675
8613000	-5602.765225714177	-5592.976309070242	-9.788916643935398	-5592.976309070242	1.7276241068712153	9.949006386230876	-9.788916643935398	1.8482563290404086
8614000	-5604.677855032182	-5594.924151800522	-9.753703231660648	-5594.924151800522	1.581500502695931	9.688903416719764	-9.753703231660648	2.029186805468481
8615000	-5608.812439751094	-5599.543017851291	-9.269421899803362	-5599.543017851291	1.3950381266657421	9.155597094806838	-9.269421899803362	0.9772624175264512
8616000	-5604.749617159018	-5594.392266165587	-10.357350993431504	-5594.392266165587	1.825890127250283	10.511701723220142	-10.357350993431504	1.6616198070521406
8617000	-5602.3692255720725	-5593.136425091626	-9.232800480446858	-5593.136425091626	1.606310443629455	9.957316387583738	-9.232800480446858	1.4367350658831515
8618000	-5603.057227888707	-5594.51615554561	-8.541072343096985	-5594.51615554561	1.498903105989473	9.457072270980852	-8.541072343096985	1.3807567092728696
8619000	-5604.709506822714	-5595.741215431805	-8.968291390907936	-5595.741215431805	1.6067878659371448	9.746202130745905	-8.968291390907936	1.546081352104911
8620000	-5605.632416430371	-5595.517779697887	-10.114636732484092	-5595.517779697887	1.5222063225022544	9.741462097205208	-10.114636732484092	0.9227232151197547
8621000	-5604.604023888455	-5595.463546864468	-9.140477023986614	-5595.463546864468	1.5916897200547786	9.889922128822592	-9.140477023986614	1.3743667359446046
8622000	-5603.140408742479	-5593.10599949966	-10.03440924281897	-5593.10599949966	1.5890321632288003	10.033297081655869	-10.03440924281897	1.8837071197479045
8623000	-5605.10741731551	-5595.293886323814	-9.813530991695767	-5595.293886323814	1.639518939199346	10.338682604274636	-9.813530991695767	1.234748067122944
8624000	-5602.103834708251	-5591.908116745962	-10.195717962289882	-5591.908116745962	1.67969704005053	10.341458393260224	-10.195717962289882	1.7204310585041256
8625000	-5603.362408780267	-5593.569171517011	-9.793237263256295	-5593.569171517011	1.5757742974922173	10.044182214125303	-9.793237263256295	1.7740810138611485
8626000	-5610.999796737165	-5600.919118645853	-10.080678091311952	-5600.919118645853	1.4131169670619528	9.154830606513029	-10.080678091311952	2.506084796466411
8627000	-5602.809654484319	-5593.021857764434	-9.78779671988574	-5593.021857764434	1.64988910944029	10.336549396414462	-9.78779671988574	1.4524507875871
8628000	-5600.676122650103	-5591.542384914944	-9.133737735159022	-5591.542384914944	1.539190397589636	9.689075657082503	-9.133737735159022	1.757314309611597
8629000	-5604.690156508218	-5595.71352099328	-8.976635514937835	-5595.71352099328	1.510516221773209	9.700781416277891	-8.976635514937835	1.6339934949533603
8630000	-5606.186506234807	-5595.415827218979	-10.7706790158277	-5595.415827218979	1.7949626509121601	10.955558116981878	-10.7706790158277	1.5084047555427844
8631000	-5605.652757793617	-5596.019476080699	-9.633281712918002	-5596.019476080699	1.557013641833664	10.101076592677348	-9.633281712918002	1.1631188626224562
8632000	-5605.855987601062	-5596.611442566327	-9.244545034734541	-5596.611442566327	1.5367014144134226	9.837200408680308	-9.244545034734541	1.2041974579001846
8633000	-5611.9283551094395	-5601.75133058421	-10.177024525229523	-5601.75133058421	1.6229139426947057	10.527776484496322	-10.177024525229523	1.1345273369486908
8634000	-5607.418024319972	-5598.353895478426	-9.064128841545731	-5598.353895478426	1.6447632621683472	9.775483101397615	-9.064128841545731	1.273650076207893
8635000	-5605.944484157814	-5595.564541164337	-10.379942993477002	-5595.564541164337	1.726588587927831	10.434233141478266	-10.379942993477002	1.0157045348829932
8636000	-5609.962691366529	-5602.09679439148	-7.8658969750485355	-5602.09679439148	1.3628779290694033	8.954740077577423	-7.8658969750485355	1.7791235449478622
8637000	-5603.783383420296	-5594.5195414779055	-9.263841942390025	-5594.5195414779055	1.4596195808905272	9.657737016947092	-9.263841942390025	1.1083826082251118
8638000	-5606.706535172889	-5597.348499959036	-9.358035213852306	-5597.348499959036	1.7387011456135373	10.04818828513251	-9.358035213852306	1.412688123779596
8639000	-5601.7121119958165	-5591.960100870801	-9.752011125014892	-5591.960100870801	1.627904565189446	10.23604804697302	-9.752011125014892	1.567311148641643
8640000	-5604.537142680294	-5594.9247316669	-9.612411013393952	-5594.9247316669	1.489738320714491	9.768723040794836	-9.612411013393952	1.9155502519728491
8641000	-5605.088678501109	-5594.790972071809	-10.297706429300188	-5594.790972071809	1.7166751207067943	10.614909228975778	-10.297706429300188	1.122345225260965
8642000	-5602.959769171387	-5593.191628441797	-9.768140729590279	-5593.191628441797	1.6738642169226585	10.347879821261776	-9.768140729590279	1.352685408123506
8643000	-5601.795729711589	-5592.896765961657	-8.898963749931672	-5592.896765961657	1.476927112881064	9.627817335054985	-8.898963749931672	1.6700317920369907
8644000	-5606.50369802226	-5597.27986205452	-9.223835967740413	-5597.27986205452	1.553633285760088	9.890346261062835	-9.223835967740413	1.5810041964547605
8645000	-5606.6421956788345	-5598.667280345516	-7.974915333318545	-5598.667280345516	1.4387222804967	9.097259157534761	-7.974915333318545	1.5981041683652482
8646000	-5604.619380403069	-5593.446287072508	-11.173093330560587	-5593.446287072508	1.6201002914563907	10.061999682069402	-11.173093330560587	2.220147708479459
8647000	-5607.239356225248	-5598.085829992262	-9.153526232986625	-5598.085829992262	1.6541219164788137	9.881447172095429	-9.153526232986625	1.324442117923243
8648000	-5602.097768434561	-5592.16354657018	-9.934221864380142	-5592.16354657018	1.7191350250909463	10.454743143441183	-9.934221864380142	1.4160167438123479
8649000	-5606.135419212206	-5597.721161474621	-8.414257737585267	-5597.721161474621	1.5356681785531112	9.381334842701271	-8.414257737585267	1.4160167438123479
8650000	-5608.646572234792	-5593.3453352247925	-15.301237009999353	-5593.3453352247925	1.6740997014590366	10.307910058733878	-15.301237009999353	2.9568565183582627
8651000	-5604.469480285755	-5595.209948299151	-9.259531986604063	-5595.209948299151	1.547844392020441	9.750319965295386	-9.259531986604063	1.1486296083408702
8652000	-5608.701071301687	-5598.611534447126	-10.089536854560322	-5598.611534447126	1.6405900509484832	10.301954395389876	-10.089536854560322	1.7024173093170634
8653000	-5605.665575189458	-5595.435761004922	-10.229814184536092	-5595.435761004922	1.9697606177345053	10.656763901886684	-10.229814184536092	1.4277692947051792
8654000	-5608.586379095306	-5599.062903252278	-9.523475843027965	-5599.062903252278	1.7239880707736654	10.139418813904014	-9.523475843027965	1.4881118175990953
8655000	-5604.899219947398	-5594.590760166413	-10.308459780984823	-5594.590760166413	1.7341830117158898	10.611150836967933	-10.308459780984823	1.5479305291068857
8656000	-5602.87079526386	-5593.951009720433	-8.919785543426443	-5593.951009720433	1.5215656085340759	9.6963938401416	-8.919785543426443	1.3121494331060757
8657000	-5605.264553691899	-5596.11985465993	-9.14469903196943	-5596.11985465993	1.5900271019169026	9.887965356010293	-9.14469903196943	1.4778645492102847
8658000	-5604.068183241325	-5595.53027882489	-8.537904416435017	-5595.53027882489	1.432413920165809	9.422721798243018	-8.537904416435017	1.6513464730550187
8659000	-5607.3490536261725	-5597.802686504442	-9.546367121730633	-5597.802686504442	1.6889714806648413	10.132737275576785	-9.546367121730633	1.245896382141967
8660000	-5607.044976582808	-5596.632915293164	-10.412061289644019	-5596.632915293164	1.5604749055998104	9.910135978274521	-10.412061289644019	2.0962621375832664
8661000	-5605.236059493804	-5594.989270448429	-10.246789045374667	-5594.989270448429	1.7814306571948504	10.511560717947223	-10.246789045374667	1.0918627458327417
8662000	-5605.669673397873	-5596.5249073967825	-9.144766001090645	-5596.5249073967825	1.584119119003784	9.895776545738087	-9.144766001090645	1.3906381044285379
8663000	-5607.104309787818	-5597.658496421116	-9.445813366701927	-5597.658496421116	1.4938034819723902	9.737390206489732	-9.445813366701927	1.8700140896013278
8664000	-5606.311143763738	-5595.886872682643	-10.42427108109487	-5595.886872682643	1.5578096516095168	9.817620153145773	-10.42427108109487	0.8808056705607777
8665000	-5609.180305776957	-5600.454317510513	-8.725988266444208	-5600.454317510513	1.4428412610719825	9.242410527978619	-8.725988266444208	1.9750859119381825
8666000	-5608.881036865319	-5599.1303846834735	-9.750652181845586	-5599.1303846834735	1.315259534443368	9.37054626483913	-9.750652181845586	2.2563179718054043
8667000	-5604.968066589011	-5594.528062296013	-10.440004292998687	-5594.528062296013	1.6050769920021544	10.134236422619534	-10.440004292998687	0.9301678022269054
8668000	-5601.8793644481775	-5593.072162450546	-8.80720199763129	-5593.072162450546	1.477442994003148	9.6158974993539	-8.80720199763129	1.3189324687940793
8669000	-5603.763912814662	-5594.443003879007	-9.320908935655417	-5594.443003879007	1.6067297939031733	10.019440068526938	-9.320908935655417	1.3628169431408788
8670000	-5608.275228120494	-5598.170187941255	-10.105040179238786	-5598.170187941255	1.6370684870695005	10.596015466120516	-10.105040179238786	1.3574150920825865
8671000	-5605.106544677189	-5595.129289171417	-9.977255505771973	-5595.129289171417	1.6415287218167436	10.334546248018361	-9.977255505771973	1.1250694586791719
8672000	-5604.937593289201	-5595.970183421814	-8.967409867387017	-5595.970183421814	1.5257014118504217	9.744360819701503	-8.967409867387017	1.3301085461067814
8673000	-5604.01109733171	-5594.7925031871	-9.218594144609709	-5594.7925031871	1.5509017183421765	9.61988629628819	-9.218594144609709	1.8664936975403896
8674000	-5606.327324792774	-5596.235906493985	-10.091418298788971	-5596.235906493985	1.5362032104579055	10.163727167247382	-10.091418298788971	1.019536206471561
8675000	-5604.23741531091	-5594.587421683572	-9.649993627338871	-5594.587421683572	1.5959016256499798	9.898640552517763	-9.649993627338871	1.8281755605845946
8676000	-5607.943128306901	-5598.39127024986	-9.551858057040544	-5598.39127024986	1.5922903763896026	10.09808994792378	-9.551858057040544	1.5806647852197695
8677000	-5604.287692051989	-5594.672367196399	-9.615324855590007	-5594.672367196399	1.6905285872589593	10.209165308975464	-9.615324855590007	1.2751484747668211
